Index Photo Num Rating Num1 Num2 Num3 Num4 Num5 Num6 Num7 Num8 Num9 Num10
400 10815 232 5.76293103448276 1 2 13 19 62 66 46 19 3 1
401 10818 229 5.28384279475982 0 2 15 48 72 53 24 13 1 1
402 10819 105 5.35238095238095 7 4 13 17 13 17 13 12 4 5
403 10821 238 5.72689075630252 2 5 16 28 61 54 35 22 9 6
404 10822 231 4.78787878787879 8 14 22 57 68 24 20 11 6 1
405 10824 229 5.67685589519651 0 6 8 29 71 50 38 19 5 3
406 10825 222 4.91441441441441 4 5 20 56 71 36 22 5 2 1
407 10826 104 4.55769230769231 2 7 17 25 27 14 9 2 1 0
408 10827 232 7.20258620689655 1 0 2 8 27 38 55 47 32 22
409 10829 105 5.41904761904762 0 2 6 20 31 23 13 7 3 0
410 10830 228 4.45175438596491 6 10 44 57 57 36 16 2 0 0
411 10831 225 6.45777777777778 1 1 4 17 44 51 43 41 15 8
412 10832 229 5.26200873362445 7 7 18 38 52 50 43 10 3 1
413 10833 229 6.51528384279476 0 1 5 20 33 57 48 42 14 9
414 10835 238 6.95378151260504 0 2 3 17 28 37 53 53 33 12
415 10836 104 5.71153846153846 6 2 4 9 24 21 21 12 3 2
416 10837 227 5.58590308370044 0 1 16 22 84 50 30 18 4 2
417 10838 234 7.68803418803419 0 1 2 3 15 26 55 60 37 35
418 10839 105 6 0 1 3 9 33 20 21 11 7 0
419 10840 232 5.56034482758621 1 4 11 41 58 55 40 15 6 1
420 10841 227 3.65638766519824 24 31 49 57 40 18 5 2 0 1
421 10847 239 6.67364016736402 0 1 1 16 36 58 53 48 17 9
422 10848 105 6.14285714285714 1 2 4 7 21 26 23 13 6 2
423 10849 237 5.71729957805907 1 6 16 37 48 48 44 26 8 3
424 10850 238 6.03781512605042 1 2 8 28 55 54 45 29 10 6
425 10851 235 6.43829787234043 0 3 4 18 42 50 55 43 16 4
426 10852 235 6.2468085106383 9 4 8 21 37 44 47 32 21 12
427 10853 227 4.54625550660793 6 17 50 46 41 35 20 5 7 0
428 10854 231 4.20779220779221 5 17 40 79 56 23 9 2 0 0
429 10855 234 6.31623931623932 2 3 9 24 39 49 44 38 14 12
430 10856 226 4.59734513274336 2 10 29 72 62 35 7 8 1 0
431 10859 225 5.6 5 2 17 29 52 58 33 18 9 2
432 10862 218 5.23394495412844 3 4 15 43 65 49 26 7 4 2
433 10863 232 5.89224137931035 1 3 13 30 51 51 44 24 10 5
434 10864 239 5.97489539748954 2 6 13 24 51 52 40 30 18 3
435 10867 225 5.41333333333333 0 3 15 34 74 55 28 10 5 1
436 10868 106 3.36792452830189 15 18 26 19 22 3 2 0 0 1
437 10869 231 4.92640692640693 2 5 30 62 64 30 23 10 3 2
438 10873 218 4.77064220183486 5 3 37 47 60 42 14 10 0 0
439 10874 239 6.83682008368201 0 1 13 17 21 45 59 35 23 25
440 10875 222 4.72072072072072 0 14 22 62 63 44 13 1 2 1
441 10876 234 5.89316239316239 2 4 6 24 54 56 61 22 4 1
442 10877 221 3.75113122171946 15 27 48 63 48 17 2 1 0 0
443 10878 102 4.87254901960784 1 4 12 24 29 19 7 6 0 0
444 10879 231 6.00865800865801 0 1 9 18 54 68 53 18 6 4
445 10881 235 4.96595744680851 2 7 18 68 56 55 20 7 1 1
446 10882 234 4.88461538461539 5 10 32 47 56 53 15 13 3 0
447 10883 104 5.94230769230769 1 2 3 11 26 24 17 15 3 2
448 10884 235 6.36170212765957 0 0 4 18 50 61 52 27 15 8
449 10885 217 5.52995391705069 1 3 10 42 58 50 28 18 5 2
450 10886 107 7.53271028037383 1 0 3 1 9 15 25 15 18 20
451 10887 105 4.4 3 6 17 27 31 15 5 1 0 0
452 10888 234 5.08974358974359 2 5 26 53 58 53 22 10 3 2
453 10889 106 6.59433962264151 1 0 3 5 18 25 22 18 9 5
454 10892 237 4.65822784810127 14 22 28 54 41 35 22 15 3 3
455 10893 233 6.65236051502146 1 3 11 15 31 48 44 41 19 20
456 10894 233 5.4549356223176 1 2 14 39 73 54 25 21 4 0
457 10895 228 6.39035087719298 0 0 8 21 44 49 41 45 12 8
458 10896 104 4.22115384615385 5 4 25 24 27 15 2 2 0 0
459 10897 217 5.3594470046083 1 2 18 32 73 48 25 15 2 1
460 10898 234 6.35470085470085 1 4 6 18 46 54 43 33 21 8
461 10901 237 6.06751054852321 0 3 9 18 54 62 54 27 3 7
462 10902 232 5.97844827586207 1 0 7 29 61 56 39 20 15 4
463 10903 229 6.0174672489083 0 3 7 19 52 71 46 17 9 5
464 10904 235 6.28085106382979 0 2 7 20 39 59 66 21 18 3
465 10905 244 6.63934426229508 0 2 6 17 40 56 42 44 22 15
466 10906 233 5.84549356223176 9 7 11 22 47 46 38 38 13 2
467 10907 223 4.32735426008969 8 10 42 59 63 30 9 1 1 0
468 10908 233 6.91416309012876 1 0 7 10 30 41 57 45 26 16
469 10909 229 5.12227074235808 3 6 13 57 67 47 23 8 1 4
470 10910 233 5.78540772532189 0 4 15 26 61 56 37 20 9 5
471 10911 226 6.19026548672566 0 2 7 23 46 49 50 35 12 2
472 10912 229 5.99126637554585 7 8 15 20 43 38 33 42 16 7
473 10913 235 4.7063829787234 5 10 35 57 66 30 22 7 2 1
474 10914 221 6 0 4 6 23 50 56 44 29 8 1
475 10916 237 5.20253164556962 1 7 15 51 68 56 27 4 8 0
476 10917 221 5.36651583710407 8 8 19 31 51 48 25 18 11 2
477 10918 220 5.21818181818182 4 7 19 41 57 47 25 14 5 1
478 10919 230 4.54782608695652 4 14 28 58 81 26 15 4 0 0
479 10921 107 4.54205607476636 1 8 13 26 35 18 5 1 0 0
480 10922 228 5.6140350877193 0 4 17 40 61 36 37 19 11 3
481 10925 239 5.84518828451883 1 2 8 26 58 71 48 15 8 2
482 10926 105 4.51428571428571 0 9 13 25 39 13 5 0 1 0
483 10927 105 5.76190476190476 1 2 4 15 27 22 19 8 6 1
484 10928 216 5.50462962962963 1 5 10 33 53 65 35 11 2 1
485 10929 230 6.38695652173913 0 2 6 12 41 65 48 42 8 6
486 10932 228 6.23245614035088 0 4 5 20 47 58 43 34 8 9
487 10933 223 4.81614349775785 4 8 26 55 64 37 21 6 1 1
488 10936 226 4.96902654867257 1 10 29 40 68 46 20 10 1 1
489 10937 220 5.28181818181818 1 6 17 38 68 50 22 10 8 0
490 10938 106 4.88679245283019 2 3 14 23 27 23 10 3 1 0
491 10940 228 5.46929824561404 0 4 11 45 56 59 39 8 5 1
492 10941 239 6.92887029288703 0 0 4 12 34 44 51 54 27 13
493 10942 242 6.64462809917355 0 3 9 19 28 52 53 38 28 12
494 10943 237 4.9957805907173 2 15 20 44 76 44 24 7 2 3
495 10944 214 5.68224299065421 2 4 13 23 64 44 35 18 8 3
496 10945 237 4.70042194092827 2 11 30 70 57 44 15 7 0 1
497 10946 231 4.62770562770563 5 14 22 61 75 34 16 2 1 1
498 10947 224 5.5 4 3 16 28 62 57 32 14 6 2
499 10948 235 5.57446808510638 7 8 25 36 42 40 31 22 15 9
500 10951 234 5.16239316239316 9 11 17 39 60 39 44 9 4 2
501 10952 101 5.95049504950495 0 2 5 11 25 23 16 12 3 4
502 10953 236 5.78389830508475 0 3 13 30 59 63 35 20 8 5
503 10954 104 5.54807692307692 0 1 3 18 28 32 15 6 1 0
504 10956 235 5.34893617021277 1 1 22 44 66 50 32 13 6 0
505 10957 227 5.77092511013216 0 4 7 28 66 53 40 22 5 2
506 10958 233 6.5793991416309 0 1 5 14 36 55 58 42 12 10
507 10959 235 5.65957446808511 2 8 22 37 39 49 40 17 17 4
508 10961 105 4.73333333333333 11 7 7 15 25 22 13 2 3 0
509 10962 239 5.8744769874477 0 5 15 29 49 60 39 30 5 7
510 10963 241 5.7551867219917 1 1 10 32 70 54 45 17 9 2
511 10964 103 3.83495145631068 11 12 23 17 23 12 4 1 0 0
512 10965 233 6.28326180257511 2 3 11 19 41 55 44 28 20 10
513 10966 231 6.90909090909091 1 3 2 5 35 49 55 36 29 16
514 10968 234 5.39316239316239 1 2 15 38 80 50 27 19 1 1
515 10969 232 5.2198275862069 1 5 12 40 85 53 29 6 0 1
516 10970 232 5.00431034482759 1 9 29 53 58 38 30 11 3 0
517 10971 229 6.28384279475982 0 4 4 15 40 72 46 32 11 5
518 10972 226 4.60176991150442 3 12 29 70 56 39 9 4 3 1
519 10973 107 5.8411214953271 3 3 2 16 22 26 13 13 5 4
520 10974 105 6.80952380952381 0 2 2 6 14 24 19 16 14 8
521 10975 224 6.24107142857143 0 4 15 19 37 43 54 30 12 10
522 10976 234 5.65384615384615 3 6 18 24 57 51 46 17 11 1
523 10977 233 5.61802575107296 0 5 12 40 51 66 32 17 8 2
524 10978 235 6.4 0 0 6 14 47 65 49 33 12 9
525 10979 105 5.16190476190476 2 3 6 25 27 24 11 4 2 1
526 10981 237 6.77637130801688 0 4 3 10 28 58 55 44 26 9
527 10983 244 5.48360655737705 2 5 17 29 73 59 38 15 6 0
528 10984 219 4.9634703196347 2 6 19 49 76 45 11 8 1 2
529 10986 104 3.13461538461538 32 10 19 22 9 5 5 0 1 1
530 10989 104 4.63461538461539 1 3 16 29 30 17 5 3 0 0
531 10990 225 6.82666666666667 0 2 6 18 22 56 36 40 26 19
532 10991 105 6.42857142857143 1 4 3 3 15 33 16 16 8 6
533 10992 229 5.21397379912664 4 10 19 42 61 41 31 15 3 3
534 10993 223 4.97757847533632 4 9 22 50 57 47 21 10 2 1
535 10994 225 5.06666666666667 4 7 27 43 59 44 25 10 5 1
536 10995 236 6.17796610169492 0 2 7 19 50 61 55 25 14 3
537 10996 233 5.5793991416309 0 3 18 30 63 59 34 21 5 0
538 10998 226 4.59734513274336 5 11 34 59 62 34 13 4 3 1
539 11000 225 3.60888888888889 25 38 42 62 28 21 5 2 0 2
540 11003 107 6.76635514018692 4 2 2 5 15 21 16 13 17 12
541 11004 231 5.84415584415584 1 4 9 31 47 61 46 22 9 1
542 11005 224 4.65178571428571 2 11 32 55 72 27 21 3 1 0
543 11006 239 6.28451882845188 0 0 9 21 51 55 52 27 14 10
544 11007 242 7.04545454545455 1 2 2 8 32 43 51 60 23 20
545 11009 102 5.49019607843137 0 2 6 20 22 26 18 6 2 0
546 11010 243 6.82716049382716 0 1 2 15 31 58 52 47 22 15
547 11011 226 5.57079646017699 0 3 12 40 67 49 31 11 7 6
548 11013 105 5.06666666666667 4 4 10 20 22 23 15 6 1 0
549 11014 104 4.13461538461539 3 9 18 36 24 8 5 1 0 0
550 11015 102 5.86274509803922 1 2 7 5 21 38 12 10 5 1
551 11017 235 5.76595744680851 1 2 16 31 59 50 41 24 6 5
552 11018 229 5.93013100436681 0 2 8 24 56 53 59 22 3 2
553 11019 223 5.21973094170404 2 4 24 43 59 44 34 6 5 2
554 11020 229 5.3056768558952 1 6 21 36 61 56 35 10 1 2
555 11021 107 5.85046728971963 1 1 3 13 28 29 16 9 6 1
556 11023 224 6.47767857142857 0 3 2 22 39 45 52 37 14 10
557 11024 223 4.44843049327354 2 11 38 73 57 24 13 3 2 0
558 11025 241 5.08298755186722 5 4 26 56 66 34 31 13 5 1
559 11026 227 6 0 5 12 20 44 63 43 26 11 3
560 11027 103 5.68932038834951 1 1 6 12 27 27 15 12 1 1
561 11028 234 6.5042735042735 0 1 2 16 43 59 53 34 22 4
562 11029 104 6.08653846153846 0 2 8 10 18 23 21 12 6 4
563 11030 108 5.91666666666667 1 1 3 19 17 28 20 14 4 1
564 11031 228 5.1359649122807 2 7 22 43 62 51 31 7 2 1
565 11032 222 5.11261261261261 1 9 17 43 72 44 23 9 4 0
566 11033 232 7.19396551724138 1 2 2 7 21 37 59 54 32 17
567 11036 225 5.19111111111111 1 6 23 41 62 48 30 12 2 0
568 11037 228 6.30263157894737 0 2 7 13 50 55 48 36 14 3
569 11038 216 4.97685185185185 0 5 23 56 58 42 27 4 1 0
570 11040 229 4.58078602620087 1 13 31 73 55 38 13 2 3 0
571 11041 230 4.80434782608696 2 16 28 51 58 45 20 7 3 0
572 11042 234 4.86752136752137 0 14 28 45 78 39 20 8 1 1
573 11044 227 5.92511013215859 0 4 5 26 59 54 43 28 6 2
574 11045 106 6.12264150943396 0 2 5 10 24 25 16 12 8 4
575 11048 209 5.89952153110048 0 2 7 20 53 62 37 21 6 1
576 11049 219 7.23744292237443 0 1 5 7 23 32 53 44 30 24
577 11051 191 5.08376963350785 3 6 19 38 56 35 19 11 4 0
578 11053 92 5.23913043478261 0 1 7 19 34 16 8 3 3 1
579 11054 201 7.09950248756219 0 0 7 7 17 37 52 40 23 18
580 11058 204 5.97058823529412 1 2 8 18 49 53 40 25 6 2
581 11059 201 6.03980099502488 1 2 3 24 40 54 42 29 6 0
582 11060 204 6.51960784313725 5 3 10 13 24 47 40 23 19 20
583 11061 194 6.39175257731959 1 0 3 10 41 47 48 30 13 1
584 11063 204 5.7843137254902 2 5 12 22 46 53 33 16 13 2
585 11068 206 5.29126213592233 6 8 19 38 38 45 26 18 7 1
586 11070 200 5.07 4 7 18 35 62 36 31 5 1 1
587 11071 201 5.00497512437811 1 6 18 49 64 32 21 6 4 0
588 11072 100 3.61 12 12 21 28 17 7 1 2 0 0
589 11074 95 5.21052631578947 2 3 11 14 28 19 6 8 2 2
590 11075 206 5.3252427184466 6 7 12 41 40 53 29 10 4 4
591 11076 93 5.82795698924731 1 0 6 14 16 24 17 11 4 0
592 11079 100 5.03 1 8 13 20 21 17 9 5 3 3
593 11080 98 4.86734693877551 0 3 15 24 28 13 9 5 1 0
594 11082 97 4.89690721649485 1 3 9 27 24 24 6 1 1 1
595 11083 204 5.6078431372549 6 4 11 32 42 45 38 17 3 6
596 11087 201 5.63681592039801 1 1 12 24 52 58 38 12 2 1
597 11092 209 6.32057416267943 0 0 5 23 32 54 51 26 15 3
598 11094 202 5.32178217821782 1 4 18 39 44 53 28 13 2 0
599 11095 208 5.60576923076923 1 5 13 34 52 43 33 15 9 3
600 11096 204 5.69607843137255 2 2 10 28 48 58 31 16 9 0
601 11097 197 5.82233502538071 3 4 6 23 45 50 39 17 8 2
602 11098 203 5.30049261083744 7 6 19 37 36 42 36 14 4 2
603 11099 99 4.98989898989899 3 0 12 24 28 14 11 5 2 0
604 11108 193 5.19689119170984 4 12 21 27 45 40 24 11 7 2
605 11110 199 5.80904522613065 1 6 13 21 48 43 32 22 8 5
606 11111 204 5.69117647058824 0 6 12 18 52 61 34 13 7 1
607 11112 101 6.84158415841584 2 0 1 11 12 19 13 18 17 8
608 11113 96 5.59375 0 3 3 19 21 25 15 6 2 2
609 11114 204 6.39705882352941 0 2 4 16 33 55 41 38 11 4
610 11115 101 6.71287128712871 1 3 1 7 16 17 15 22 13 6
611 11118 204 6.26960784313725 2 2 9 11 36 50 50 25 18 1
612 11120 203 1.99507389162562 119 26 31 14 7 2 0 1 0 3
613 11122 200 4.15 13 22 37 47 35 27 15 4 0 0
614 11125 201 4.58208955223881 13 5 28 55 42 35 13 7 3 0
615 11128 188 4.35106382978723 6 16 30 48 51 21 13 2 0 1
616 11129 200 5.875 1 3 9 17 41 67 39 16 5 2
617 11131 209 5.61722488038277 0 5 8 27 54 62 37 13 3 0
618 11132 214 6.76635514018692 0 3 7 12 26 52 40 35 19 20
619 11133 195 4.98461538461538 4 5 24 35 58 38 20 11 0 0
620 11134 197 5.9746192893401 1 4 8 17 46 52 37 19 7 6
621 11135 199 5.23115577889447 1 6 13 36 49 67 19 7 1 0
622 11136 201 5.74626865671642 0 5 5 29 51 51 33 22 4 1
623 11137 198 5.01010101010101 6 7 19 33 59 46 16 8 4 0
624 11138 197 5.51269035532995 2 8 9 24 59 43 31 16 3 2
625 11139 198 4.93939393939394 2 10 14 48 54 44 21 4 1 0
626 11140 97 5.92783505154639 0 0 3 16 24 21 18 9 2 4
627 11142 206 5.47087378640777 1 7 14 28 52 59 23 16 5 1
628 11144 200 3.64 17 25 58 43 35 14 8 0 0 0
629 11145 199 6.53266331658291 1 0 2 16 37 40 49 33 13 8
630 11146 197 6.04060913705584 1 3 12 14 40 51 40 22 11 3
631 11147 194 3.84020618556701 10 30 44 44 42 15 7 1 0 1
632 11148 203 4.94581280788177 5 5 24 42 57 43 14 10 2 1
633 11149 195 3.65128205128205 36 21 35 38 37 14 8 4 0 2
634 11151 200 5.625 1 4 12 26 55 43 35 19 4 1
635 11152 97 5.21649484536082 0 3 6 17 33 21 13 4 0 0
636 11153 209 5.76555023923445 4 9 5 34 37 49 31 28 8 4
637 11154 100 5.19 0 4 7 23 30 18 8 7 2 1
638 11156 199 6.49748743718593 0 1 5 13 25 59 46 34 9 7
639 11157 101 5.5049504950495 1 2 6 13 33 22 12 10 0 2
640 11159 204 5.50980392156863 1 6 14 33 53 43 29 17 5 3
641 11160 97 4.80412371134021 1 3 14 26 25 15 8 3 2 0
642 11161 197 5.3248730964467 0 4 9 33 68 51 24 5 2 1
643 11162 98 6.40816326530612 0 2 3 5 19 25 21 10 7 6
644 11164 203 5.81773399014778 2 4 10 19 47 55 38 18 10 0
645 11165 200 5.7 3 3 7 24 52 53 33 21 3 1
646 11167 206 5.80582524271845 0 4 9 23 52 52 43 13 8 2
647 11168 99 5.42424242424242 2 3 9 16 23 18 14 11 1 2
648 11170 202 5.86633663366337 2 7 13 18 35 60 33 18 12 4
649 11171 98 4.57142857142857 3 4 16 25 27 12 6 5 0 0
650 11172 197 5.51269035532995 0 7 6 30 60 50 26 12 4 2
651 11174 198 5.18181818181818 1 7 21 26 60 50 25 5 1 2
652 11175 97 5.48453608247423 1 1 5 17 29 20 13 9 2 0
653 11176 198 4.5 8 14 23 51 51 33 15 3 0 0
654 11177 100 6.14 0 2 1 8 28 19 24 11 5 2
655 11178 201 5.13432835820895 1 3 15 45 57 53 20 6 1 0
656 11179 205 4.79512195121951 1 8 25 46 67 40 12 6 0 0
657 11180 195 4.49230769230769 7 10 22 56 58 27 13 2 0 0
658 11181 195 4.15897435897436 7 23 33 47 51 24 9 0 1 0
659 11182 207 7.44927536231884 0 1 4 7 15 40 34 42 29 35
660 11184 95 5.52631578947368 1 3 5 13 27 21 15 6 3 1
661 11185 200 6.495 2 3 5 12 29 47 42 42 9 9
662 11187 95 7.04210526315789 0 0 0 7 11 19 21 14 17 6
663 11188 200 5.245 0 9 16 35 53 52 19 11 5 0
664 11189 98 4.22448979591837 6 8 19 24 21 9 8 3 0 0
665 11191 96 6.09375 0 1 4 10 23 19 17 17 3 2
666 11193 205 6.93658536585366 2 3 3 15 14 43 41 43 24 17
667 11196 190 5.01052631578947 7 7 14 39 54 35 23 8 2 1
668 11197 202 5.34158415841584 3 8 20 26 56 41 27 14 1 6
669 11199 198 5.10606060606061 1 3 15 42 70 40 17 8 2 0
670 11200 99 6.87878787878788 1 1 4 6 11 15 24 16 9 12
671 11201 198 5.66666666666667 1 5 11 25 44 53 38 17 2 2
672 11202 100 6.62 0 1 3 5 12 29 23 11 12 4
673 11203 194 4.79896907216495 7 7 16 43 63 39 13 4 2 0
674 11204 96 7.04166666666667 1 0 3 6 12 18 12 19 12 13
675 11205 96 5.25 1 1 6 22 26 24 9 5 2 0
676 11206 203 5.48275862068965 1 5 11 30 54 61 23 11 6 1
677 11207 204 5.28921568627451 1 5 12 38 61 50 26 7 3 1
678 11208 101 6.41584158415842 1 1 0 6 21 27 18 18 6 3
679 11211 98 7.36734693877551 0 0 1 3 10 18 19 20 14 13
680 11212 203 6.00492610837438 1 1 11 16 41 63 36 25 6 3
681 11214 209 5.10047846889952 7 10 26 33 43 46 24 13 4 3
682 11215 197 4.08121827411168 7 15 41 61 47 20 5 0 0 1
683 11217 205 4.97560975609756 1 7 18 42 62 57 13 5 0 0
684 11218 206 5.80097087378641 1 6 7 23 53 53 33 19 7 4
685 11219 203 6.21182266009852 0 1 7 13 50 50 37 32 9 4
686 11220 201 4.64676616915423 6 9 26 53 47 40 15 5 0 0
687 11221 207 5.59420289855072 0 5 14 23 61 56 25 13 6 4
688 11222 209 6.29665071770335 1 3 3 13 43 54 47 27 16 2
689 11223 200 5.795 1 8 7 24 48 50 28 19 13 2
690 11226 192 4.9375 3 6 20 40 57 42 18 5 0 1
691 11228 200 5.265 1 5 15 32 61 48 29 8 1 0
692 11229 101 5.84158415841584 2 1 6 12 28 17 15 10 7 3
693 11230 202 6.25247524752475 0 2 8 14 40 52 43 27 10 6
694 11231 209 5.89952153110048 0 3 8 19 44 69 41 20 4 1
695 11232 199 5.4070351758794 1 4 17 25 54 56 28 12 2 0
696 11233 96 3.03125 16 14 33 21 9 2 1 0 0 0
697 11234 201 4.05970149253731 8 23 36 52 53 24 3 2 0 0
698 11235 199 5.63316582914573 0 9 15 22 45 46 38 15 7 2
699 11236 96 5.77083333333333 0 2 3 18 19 26 14 7 6 1
700 11238 100 5.42 0 1 13 17 26 16 13 11 2 1
701 11240 198 5.31313131313131 1 6 19 38 41 50 28 8 5 2
702 11242 95 6.07368421052632 0 2 2 8 19 25 27 8 3 1
703 11243 197 5.97969543147208 2 6 8 15 43 48 39 23 10 3
704 11244 210 6.6 0 2 2 20 33 45 49 25 22 12
705 11245 211 5.95734597156398 0 2 8 15 49 69 45 14 7 2
706 11247 99 5.12121212121212 2 3 17 14 20 23 10 7 2 1
707 11249 203 6.20689655172414 0 3 5 25 33 48 51 21 9 8
708 11251 201 5.52238805970149 4 9 17 21 50 38 32 20 9 1
709 11252 202 4.70792079207921 4 13 21 52 55 37 12 4 3 1
710 11253 198 4.88888888888889 4 7 25 41 54 42 15 8 0 2
711 11256 201 5.54228855721393 2 4 12 32 45 55 30 16 3 2
712 11258 203 5.5615763546798 4 4 10 35 51 43 29 13 13 1
713 11259 200 4.66 5 11 29 50 48 31 18 6 2 0
714 11260 199 5.64321608040201 5 4 12 29 42 45 31 22 5 4
715 11261 203 4.88177339901478 1 4 30 39 65 43 16 4 1 0
716 11262 199 4.87939698492462 8 6 22 40 55 37 21 9 1 0
717 11264 204 4.76960784313725 2 8 25 47 63 41 13 5 0 0
718 11266 210 6.19047619047619 1 1 12 20 33 50 46 31 14 2
719 11267 195 5.05641025641026 1 8 10 43 66 41 17 9 0 0
720 11268 97 5.29896907216495 0 2 12 17 27 16 12 9 1 1
721 11269 207 5.64251207729469 3 0 14 22 60 50 35 17 6 0
722 11270 206 5.43203883495146 1 3 12 29 67 51 27 14 2 0
723 11271 198 5.3030303030303 1 3 15 39 64 37 21 9 9 0
724 11272 201 4.35323383084577 4 15 34 52 62 23 6 4 1 0
725 11274 200 5.465 0 2 16 27 59 52 34 4 4 2
726 11275 198 5.30808080808081 1 10 15 35 51 43 23 12 5 3
727 11276 199 4.73869346733668 6 16 26 38 48 37 15 9 4 0
728 11277 202 4.94059405940594 5 8 17 45 56 45 14 10 2 0
729 11278 199 5.95979899497487 0 3 9 16 49 57 31 24 7 3
730 11279 201 4.86567164179105 7 9 21 41 52 43 19 6 3 0
731 11280 198 5.68181818181818 2 11 14 25 37 43 32 18 12 4
732 11281 200 4.565 6 10 23 57 57 32 8 6 1 0
733 11282 97 4.80412371134021 2 7 11 28 14 18 11 5 0 1
734 11283 200 5.57 1 1 12 28 55 55 30 15 2 1
735 11284 97 5.80412371134021 1 2 2 15 19 29 12 15 1 1
736 11285 191 3.98429319371728 8 20 35 67 35 18 7 1 0 0
737 11288 100 4.89 0 6 12 18 33 16 12 3 0 0
738 11289 203 5.73399014778325 3 6 10 22 45 53 38 16 6 4
739 11291 203 5.6256157635468 3 9 11 28 48 44 25 21 11 3
740 11292 208 5.54326923076923 0 3 13 30 53 59 36 10 3 1
741 11296 201 4.10945273631841 6 19 45 51 50 22 4 3 1 0
742 11297 194 5.39175257731959 0 3 17 25 57 53 28 10 0 1
743 11298 207 5.38164251207729 2 4 16 37 51 50 27 16 4 0
744 11299 98 5.09183673469388 2 2 4 26 25 28 6 3 2 0
745 11300 205 6.46829268292683 0 2 7 11 32 53 50 27 17 6
746 11301 98 5.08163265306122 3 3 10 16 29 20 10 5 0 2
747 11302 199 5.07035175879397 0 5 16 36 69 52 18 3 0 0
748 11303 198 3.96464646464646 6 26 38 62 42 17 3 4 0 0
749 11304 204 5.77450980392157 1 6 14 19 41 56 39 21 5 2
750 11305 98 5.38775510204082 0 1 7 10 40 24 10 3 3 0
751 11307 99 4.51515151515152 3 6 18 21 27 12 11 0 0 1
752 11308 204 5.91176470588235 4 5 9 19 42 52 31 32 6 4
753 11309 200 5.595 0 1 11 34 48 59 30 11 4 2
754 11310 98 5.27551020408163 1 1 8 20 28 20 13 4 3 0
755 11311 202 5.43564356435644 1 9 14 26 54 51 27 13 6 1
756 11312 197 4.53299492385787 3 11 28 52 54 38 10 1 0 0
757 11313 209 5.25358851674641 0 7 11 38 64 57 21 9 2 0
758 11314 205 5.66829268292683 2 2 5 29 55 58 36 12 6 0
759 11315 201 4.97512437810945 18 10 20 27 46 33 23 15 5 4
760 11316 99 5.5959595959596 1 1 5 14 29 24 16 4 3 2
761 11317 197 4.7005076142132 8 13 20 45 55 30 14 9 3 0
762 11318 204 5.83333333333333 0 1 11 23 49 58 38 15 6 3
763 11319 194 4.55154639175258 1 11 29 49 62 31 9 1 0 1
764 11320 202 4.66831683168317 6 11 24 46 59 34 16 6 0 0
765 11321 96 4.88541666666667 2 2 15 20 30 12 7 6 1 1
766 11322 100 5.43 0 3 4 11 39 24 12 5 2 0
767 11324 212 5.90094339622642 0 3 9 22 53 56 37 21 8 3
768 11325 200 6.455 0 2 9 13 35 42 40 38 13 8
769 11326 207 6.11111111111111 0 3 5 24 45 46 44 24 13 3
770 11328 195 5.08717948717949 5 12 11 32 61 33 29 12 0 0
771 11329 98 5.3265306122449 0 1 5 20 30 29 6 5 1 1
772 11330 193 4.51813471502591 2 14 25 53 54 32 11 2 0 0
773 11333 208 5.89423076923077 3 4 7 24 47 56 33 15 14 5
774 11335 200 5.08 8 15 13 27 54 40 29 9 4 1
775 11336 98 5.40816326530612 1 0 5 15 34 26 10 5 2 0
776 11337 100 6.16 1 1 3 14 22 17 18 12 6 6
777 11338 99 5.37373737373737 1 3 4 12 38 21 14 4 1 1
778 11339 198 4.69191919191919 3 5 26 59 53 35 10 6 1 0
779 11340 195 5.64615384615385 0 5 16 20 59 42 25 14 11 3
780 11341 100 5.49 2 3 5 22 22 18 10 14 2 2
781 11342 203 5.10344827586207 7 11 21 45 39 27 29 15 6 3
782 11343 201 5.01492537313433 7 7 19 39 58 35 22 8 4 2
783 11344 201 4.67164179104478 2 9 23 59 58 32 13 4 1 0
784 11345 197 3.72081218274112 9 31 35 71 35 14 2 0 0 0
785 11346 190 5.54210526315789 1 0 9 26 50 67 30 4 3 0
786 11352 203 5.08866995073892 4 16 22 36 42 35 26 15 5 2
787 11356 177 6.49717514124294 1 2 13 10 31 28 31 33 18 10
788 11357 87 4.32183908045977 6 7 15 20 17 14 4 2 2 0
789 11359 190 5.66842105263158 0 2 16 26 45 48 28 15 8 2
790 11361 204 4.72549019607843 2 15 20 56 50 38 16 5 2 0
791 11362 97 5.80412371134021 1 1 4 9 26 29 17 3 5 2
792 11363 88 7.39772727272727 0 0 1 1 8 14 25 18 9 12
793 11364 94 5.78723404255319 1 0 2 19 21 23 13 9 5 1
794 11365 189 5.84656084656085 0 0 9 23 45 59 30 14 5 4
795 11366 199 5.19095477386935 3 6 18 31 70 32 21 12 5 1
796 11368 196 5.39795918367347 0 6 11 36 62 36 26 12 5 2
797 11370 198 4.45959595959596 1 16 23 68 57 14 12 7 0 0
798 11372 198 5.53030303030303 0 1 11 40 56 41 28 15 2 4
799 11373 196 4.78061224489796 1 8 24 57 55 28 10 10 3 0
800 11375 191 4.55497382198953 4 7 29 59 46 31 11 1 2 1
801 11377 197 6.12690355329949 0 3 1 16 47 54 45 21 8 2
802 11378 196 5.56632653061224 2 2 12 28 59 45 23 16 7 2
